,panel,scenario-text,scenario-id,procedure,adult-rrl,peds-rrl,appropriateness
129,Gastrointestinal,"Abdominal wall mass, suspected",3155927,FDG-PET/CT skull base to mid-thigh,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
130,Gastrointestinal,"Abnormal liver function tests, cholestatic predominance, elevated alkaline phosphatase with or without elevated gamma-glutamyl transpeptidase, initial imaging",3196531,US abdomen,0 mSvO,0 mSv [ped]O,Usually appropriate
131,Gastrointestinal,"Abnormal liver function tests, cholestatic predominance, elevated alkaline phosphatase with or without elevated gamma-glutamyl transpeptidase, initial imaging",3196531,MRI abdomen without and with IV contrast with MRCP,0 mSvO,0 mSv [ped]O,Usually appropriate
132,Gastrointestinal,"Abnormal liver function tests, cholestatic predominance, elevated alkaline phosphatase with or without elevated gamma-glutamyl transpeptidase, initial imaging",3196531,CT abdomen and pelvis with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
133,Gastrointestinal,"Abnormal liver function tests, cholestatic predominance, elevated alkaline phosphatase with or without elevated gamma-glutamyl transpeptidase, initial imaging",3196531,US duplex Doppler abdomen,0 mSvO,0 mSv [ped]O,May be appropriate
134,Gastrointestinal,"Abnormal liver function tests, cholestatic predominance, elevated alkaline phosphatase with or without elevated gamma-glutamyl transpeptidase, initial imaging",3196531,MRI abdomen without IV contrast with MRCP,0 mSvO,0 mSv [ped]O,May be appropriate
135,Gastrointestinal,"Abnormal liver function tests, cholestatic predominance, elevated alkaline phosphatase with or without elevated gamma-glutamyl transpeptidase, initial imaging",3196531,CT abdomen and pelvis without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
136,Gastrointestinal,"Abnormal liver function tests, cholestatic predominance, elevated alkaline phosphatase with or without elevated gamma-glutamyl transpeptidase, initial imaging",3196531,US abdomen with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
137,Gastrointestinal,"Abnormal liver function tests, cholestatic predominance, elevated alkaline phosphatase with or without elevated gamma-glutamyl transpeptidase, initial imaging",3196531,US shear wave elastography abdomen,0 mSvO,0 mSv [ped]O,Usually not appropriate
138,Gastrointestinal,"Abnormal liver function tests, cholestatic predominance, elevated alkaline phosphatase with or without elevated gamma-glutamyl transpeptidase, initial imaging",3196531,MR elastography abdomen,0 mSvO,0 mSv [ped]O,Usually not appropriate
139,Gastrointestinal,"Abnormal liver function tests, cholestatic predominance, elevated alkaline phosphatase with or without elevated gamma-glutamyl transpeptidase, initial imaging",3196531,CT abdomen and pelvis without and with IV contrast,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,Usually not appropriate
140,Gastrointestinal,"Abnormal liver function tests, hepatocellular predominance, mild aminotransferase increase , initial imaging",3196526,US abdomen,0 mSvO,0 mSv [ped]O,Usually appropriate
141,Gastrointestinal,"Abnormal liver function tests, hepatocellular predominance, mild aminotransferase increase , initial imaging",3196526,US duplex Doppler abdomen,0 mSvO,0 mSv [ped]O,Usually appropriate
142,Gastrointestinal,"Abnormal liver function tests, hepatocellular predominance, mild aminotransferase increase , initial imaging",3196526,US shear wave elastography abdomen,0 mSvO,0 mSv [ped]O,May be appropriate
